;codigo_municipio;Municipios;Territorios.de.Identidade;sexo;Ano;faixa_etarias;total_faixa
23784;2901353;Andaraí;Piemonte Norte do Itapicuru;Feminino;2010;Entre.45.a.49;333
23785;2901403;Andorinha;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;358
23786;2901502;Angical;Portal do Sertão;Feminino;2010;Entre.45.a.49;357
23787;2901601;Anguera;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;278
23788;2901700;Antas;Portal do Sertão;Feminino;2010;Entre.45.a.49;488
23789;2901809;Antônio Cardoso;Piemonte Norte do Itapicuru;Feminino;2010;Entre.45.a.49;264
23790;2901908;Antônio Gonçalves;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;242
23791;2901957;Aporá;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;418
23792;2902054;Apuarema;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;206
23793;2902005;Aracatu;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;353
23794;2902104;Araças;Sisal;Feminino;2010;Entre.45.a.49;253
23795;2902203;Araci;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;1175
23796;2902252;Aramari;Litoral Sul;Feminino;2010;Entre.45.a.49;256
23797;2902302;Arataca;Baixo Sul;Feminino;2010;Entre.45.a.49;248
23798;2902401;Aratuípe;Litoral Sul;Feminino;2010;Entre.45.a.49;200
23799;2902500;Aurelino Leal;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;345
23800;2902609;Baianópolis;Bacia do Jacuípe;Feminino;2010;Entre.45.a.49;341
23801;2902658;Baixa Grande;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;536
23802;2902708;Banzaê;Velho Chico;Feminino;2010;Entre.45.a.49;317
23803;2902807;Barra;Chapada Diamantina;Feminino;2010;Entre.45.a.49;1055
23804;2902906;Barra da Estiva;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;504
23805;2903003;Barra do Choça;Irecê;Feminino;2010;Entre.45.a.49;840
23806;2903102;Barra do Mendes;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;392
23807;2903201;Barra do Rocha;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;160
23808;2903235;Barreiras;Irecê;Feminino;2010;Entre.45.a.49;3796
23809;2903300;Barro Alto;Litoral Sul;Feminino;2010;Entre.45.a.49;337
23810;2903276;Barrocas;Sisal;Feminino;2010;Entre.45.a.49;312
23811;2903409;Barro Preto;Costa do Descobrimento;Feminino;2010;Entre.45.a.49;163
23812;2903508;Belmonte;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;529
23813;2903607;Belo Campo;Sisal;Feminino;2010;Entre.45.a.49;440
23814;2903706;Biritinga;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;385
23815;2903805;Boa Nova;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;364
23816;2903904;Boa Vista do Tupim;Velho Chico;Feminino;2010;Entre.45.a.49;462
23817;2903953;Bom Jesus da Lapa;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;1698
23818;2904001;Bom Jesus da Serra;Chapada Diamantina;Feminino;2010;Entre.45.a.49;229
23819;2904050;Boninal;Chapada Diamantina;Feminino;2010;Entre.45.a.49;349
23820;2904100;Bonito;Bacia do Paramirim;Feminino;2010;Entre.45.a.49;293
23821;2904209;Boquira;Bacia do Paramirim;Feminino;2010;Entre.45.a.49;570
23822;2904308;Botuporã;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;301
23823;2904407;Brejões;Bacia do Rio Corrente;Feminino;2010;Entre.45.a.49;344
23824;2904506;Brejolândia;Velho Chico;Feminino;2010;Entre.45.a.49;306
23825;2904605;Brotas de Macaúbas;Sertão Produtivo;Feminino;2010;Entre.45.a.49;295
23826;2904704;Brumado;Litoral Sul;Feminino;2010;Entre.45.a.49;1930
23827;2904753;Buerarema;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;527
23828;2904803;Buritirama;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;345
23829;2904852;Caatiba;Recôncavo;Feminino;2010;Entre.45.a.49;247
23830;2904902;Cabaceiras do Paraguaçu;Recôncavo;Feminino;2010;Entre.45.a.49;361
23831;2905008;Cachoeira;Sertão Produtivo;Feminino;2010;Entre.45.a.49;882
23832;2905107;Caculé;Piemonte da Diamantina;Feminino;2010;Entre.45.a.49;574
23833;2905156;Caém;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;254
23834;2905206;Caetanos;Sertão Produtivo;Feminino;2010;Entre.45.a.49;303
23835;2905305;Caetité;Irecê;Feminino;2010;Entre.45.a.49;1283
23836;2905404;Cafarnaum;Baixo Sul;Feminino;2010;Entre.45.a.49;388
23837;2905503;Cairu;Piemonte Norte do Itapicuru;Feminino;2010;Entre.45.a.49;362
23838;2905602;Caldeirão Grande;Litoral Sul;Feminino;2010;Entre.45.a.49;272
23839;2905701;Camacan;Metropolitano de Salvador;Feminino;2010;Entre.45.a.49;803
23840;2905800;Camaçari;Baixo Sul;Feminino;2010;Entre.45.a.49;6830
23841;2905909;Camamu;Sertão do São Francisco;Feminino;2010;Entre.45.a.49;825
23842;2906006;Campo Alegre de Lourdes;Piemonte Norte do Itapicuru;Feminino;2010;Entre.45.a.49;743
23843;2906105;Campo Formoso;Bacia do Rio Corrente;Feminino;2010;Entre.45.a.49;1574
23844;2906204;Canápolis;Irecê;Feminino;2010;Entre.45.a.49;245
23845;2906303;Canarana;Litoral Sul;Feminino;2010;Entre.45.a.49;613
23846;2906402;Canavieiras;Sisal;Feminino;2010;Entre.45.a.49;787
23847;2906501;Candeal;Metropolitano de Salvador;Feminino;2010;Entre.45.a.49;206
23848;2906600;Candeias;Sertão Produtivo;Feminino;2010;Entre.45.a.49;2544
23849;2906709;Candiba;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;402
23850;2906808;Cândido Sales;Sisal;Feminino;2010;Entre.45.a.49;822
23851;2906824;Cansanção;Sertão do São Francisco;Feminino;2010;Entre.45.a.49;816
23852;2906857;Canudos;Bacia do Jacuípe;Feminino;2010;Entre.45.a.49;368
23853;2906873;Capela do Alto Alegre;Piemonte da Diamantina;Feminino;2010;Entre.45.a.49;359
23854;2906899;Capim Grosso;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;673
23855;2906907;Caraíbas;Extremo Sul;Feminino;2010;Entre.45.a.49;263
23856;2907004;Caravelas;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;540
23857;2907103;Cardeal da Silva;Velho Chico;Feminino;2010;Entre.45.a.49;189
23858;2907202;Carinhanha;Sertão do São Francisco;Feminino;2010;Entre.45.a.49;696
23859;2907301;Casa Nova;Recôncavo;Feminino;2010;Entre.45.a.49;1545
23860;2907400;Castro Alves;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;687
23861;2907509;Catolândia;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;59
23862;2907558;Catu;Bacia do Paramirim;Feminino;2010;Entre.45.a.49;1592
23863;2907608;Caturama;Irecê;Feminino;2010;Entre.45.a.49;218
23864;2907707;Central;Itaparica;Feminino;2010;Entre.45.a.49;419
23865;2907806;Chorrochó;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;259
23866;2907905;Cícero Dantas;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;1001
23867;2908002;Cipó;Litoral Sul;Feminino;2010;Entre.45.a.49;388
23868;2908101;Coaraci;Bacia do Rio Corrente;Feminino;2010;Entre.45.a.49;641
23869;2908200;Cocos;Portal do Sertão;Feminino;2010;Entre.45.a.49;447
23870;2908309;Conceição da Feira;Recôncavo;Feminino;2010;Entre.45.a.49;526
23871;2908408;Conceição do Almeida;Sisal;Feminino;2010;Entre.45.a.49;609
23872;2908507;Conceição do Coité;Portal do Sertão;Feminino;2010;Entre.45.a.49;1516
23873;2908606;Conceição do Jacuípe;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;855
23874;2908705;Conde;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;529
23875;2908804;Condeúba;Sertão Produtivo;Feminino;2010;Entre.45.a.49;456
23876;2908903;Contendas do Sincorá;Portal do Sertão;Feminino;2010;Entre.45.a.49;123
23877;2909000;Coração de Maria;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;553
23878;2909109;Cordeiros;Bacia do Rio Corrente;Feminino;2010;Entre.45.a.49;218
23879;2909208;Coribe;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;413
23880;2909307;Coronel João Sá;Bacia do Rio Corrente;Feminino;2010;Entre.45.a.49;398
23881;2909406;Correntina;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;829
23882;2909505;Cotegipe;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;373
23883;2909604;Cravolândia;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;149
23884;2909703;Crisópolis;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;430
23885;2909802;Cristópolis;Recôncavo;Feminino;2010;Entre.45.a.49;353
23886;2909901;Cruz das Almas;Sertão do São Francisco;Feminino;2010;Entre.45.a.49;1926
23887;2910008;Curaçá;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;706
23888;2910057;Dário Meira;Metropolitano de Salvador;Feminino;2010;Entre.45.a.49;293
23889;2910107;Dias d'Ávila;Sertão Produtivo;Feminino;2010;Entre.45.a.49;1824
23890;2910206;Dom Basílio;Recôncavo;Feminino;2010;Entre.45.a.49;315
23891;2910305;Dom Macedo Costa;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;116
23892;2910404;Elísio Medrado;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;245
23893;2910503;Encruzilhada;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;558
23894;2900504;Entre Rios;Bacia do Paramirim;Feminino;2010;Entre.45.a.49;914
23895;2910602;Esplanada;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;773
23896;2910701;Euclides da Cunha;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;1411
23897;2910727;Eunápolis;Costa do Descobrimento;Feminino;2010;Entre.45.a.49;2765
23898;2910750;Fátima;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;466
23899;2910776;Feira da Mata;Velho Chico;Feminino;2010;Entre.45.a.49;163
23900;2910800;Feira de Santana;Portal do Sertão;Feminino;2010;Entre.45.a.49;17443
23901;2910859;Filadélfia;Piemonte Norte do Itapicuru;Feminino;2010;Entre.45.a.49;369
23902;2910909;Firmino Alves;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;152
23903;2911006;Floresta Azul;Litoral Sul;Feminino;2010;Entre.45.a.49;317
23904;2911105;Formosa do Rio Preto;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;424
23905;2911204;Gandu;Baixo Sul;Feminino;2010;Entre.45.a.49;879
23906;2911253;Gavião;Bacia do Jacuípe;Feminino;2010;Entre.45.a.49;136
23907;2911303;Gentio do Ouro;Irecê;Feminino;2010;Entre.45.a.49;276
23908;2911402;Glória;Itaparica;Feminino;2010;Entre.45.a.49;386
23909;2911501;Gongogi;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;215
23910;2911600;Governador Mangabeira;Recôncavo;Feminino;2010;Entre.45.a.49;538
23911;2911659;Guajeru;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;283
23912;2911709;Guanambi;Sertão Produtivo;Feminino;2010;Entre.45.a.49;2390
23913;2911808;Guaratinga;Costa do Descobrimento;Feminino;2010;Entre.45.a.49;543
23914;2911857;Heliópolis;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;354
23915;2911907;Iaçu;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;700
23916;2912004;Ibiassucê;Sertão Produtivo;Feminino;2010;Entre.45.a.49;285
23917;2912103;Ibicaraí;Litoral Sul;Feminino;2010;Entre.45.a.49;670
23918;2912202;Ibicoara;Chapada Diamantina;Feminino;2010;Entre.45.a.49;328
23919;2912301;Ibicuí;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;416
23920;2912400;Ibipeba;Irecê;Feminino;2010;Entre.45.a.49;426
23921;2912509;Ibipitanga;Bacia do Paramirim;Feminino;2010;Entre.45.a.49;380
23922;2912608;Ibiquera;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;124
23923;2912707;Ibirapitanga;Baixo Sul;Feminino;2010;Entre.45.a.49;510
23924;2912806;Ibirapuã;Extremo Sul;Feminino;2010;Entre.45.a.49;230
23925;2912905;Ibirataia;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;532
23926;2913002;Ibitiara;Chapada Diamantina;Feminino;2010;Entre.45.a.49;421
23927;2913101;Ibititá;Irecê;Feminino;2010;Entre.45.a.49;485
23928;2913200;Ibotirama;Velho Chico;Feminino;2010;Entre.45.a.49;614
23929;2913309;Ichu;Sisal;Feminino;2010;Entre.45.a.49;167
23930;2913408;Igaporã;Velho Chico;Feminino;2010;Entre.45.a.49;414
23931;2913457;Igrapiúna;Baixo Sul;Feminino;2010;Entre.45.a.49;299
23932;2913507;Iguaí;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;627
23933;2913606;Ilhéus;Litoral Sul;Feminino;2010;Entre.45.a.49;5857
23934;2913705;Inhambupe;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;828
23935;2913804;Ipecaetá;Portal do Sertão;Feminino;2010;Entre.45.a.49;368
23936;2913903;Ipiaú;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;1301
23937;2914000;Ipirá;Bacia do Jacuípe;Feminino;2010;Entre.45.a.49;1481
23938;2914109;Ipupiara;Irecê;Feminino;2010;Entre.45.a.49;263
23939;2914208;Irajuba;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;177
23940;2914307;Iramaia;Chapada Diamantina;Feminino;2010;Entre.45.a.49;342
23941;2914406;Iraquara;Chapada Diamantina;Feminino;2010;Entre.45.a.49;522
23942;2914505;Irará;Portal do Sertão;Feminino;2010;Entre.45.a.49;687
23943;2914604;Irecê;Irecê;Feminino;2010;Entre.45.a.49;1909
23944;2914653;Itabela;Costa do Descobrimento;Feminino;2010;Entre.45.a.49;676
23945;2914703;Itaberaba;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;1713
23946;2914802;Itabuna;Litoral Sul;Feminino;2010;Entre.45.a.49;6824
23947;2914901;Itacaré;Litoral Sul;Feminino;2010;Entre.45.a.49;563
23948;2915007;Itaeté;Chapada Diamantina;Feminino;2010;Entre.45.a.49;340
23949;2915106;Itagi;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;332
23950;2915205;Itagibá;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;409
23951;2915304;Itagimirim;Costa do Descobrimento;Feminino;2010;Entre.45.a.49;207
23952;2915353;Itaguaçu da Bahia;Irecê;Feminino;2010;Entre.45.a.49;284
23953;2915403;Itaju do Colônia;Litoral Sul;Feminino;2010;Entre.45.a.49;192
23954;2915502;Itajuípe;Litoral Sul;Feminino;2010;Entre.45.a.49;624
23955;2915601;Itamaraju;Extremo Sul;Feminino;2010;Entre.45.a.49;1772
23956;2915700;Itamari;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;201
23957;2915809;Itambé;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;542
23958;2915908;Itanagra;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;160
23959;2916005;Itanhém;Extremo Sul;Feminino;2010;Entre.45.a.49;597
23960;2916104;Itaparica;Metropolitano de Salvador;Feminino;2010;Entre.45.a.49;635
23961;2916203;Itapé;Litoral Sul;Feminino;2010;Entre.45.a.49;282
23962;2916302;Itapebi;Costa do Descobrimento;Feminino;2010;Entre.45.a.49;281
23963;2916401;Itapetinga;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;1864
23964;2916500;Itapicuru;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;675
23965;2916609;Itapitanga;Litoral Sul;Feminino;2010;Entre.45.a.49;267
23966;2916708;Itaquara;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;212
23967;2916807;Itarantim;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;496
23968;2916856;Itatim;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;382
23969;2916906;Itiruçu;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;372
23970;2917003;Itiúba;Sisal;Feminino;2010;Entre.45.a.49;823
23971;2917102;Itororó;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;554
23972;2917201;Ituaçu;Sertão Produtivo;Feminino;2010;Entre.45.a.49;515
23973;2917300;Ituberá;Baixo Sul;Feminino;2010;Entre.45.a.49;663
23974;2917334;Iuiú;Sertão Produtivo;Feminino;2010;Entre.45.a.49;265
23975;2917359;Jaborandi;Bacia do Rio Corrente;Feminino;2010;Entre.45.a.49;250
23976;2917409;Jacaraci;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;426
23977;2917508;Jacobina;Piemonte da Diamantina;Feminino;2010;Entre.45.a.49;2236
23978;2917607;Jaguaquara;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;1396
23979;2917706;Jaguarari;Piemonte Norte do Itapicuru;Feminino;2010;Entre.45.a.49;809
23980;2917805;Jaguaripe;Baixo Sul;Feminino;2010;Entre.45.a.49;396
23981;2917904;Jandaíra;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;245
23982;2918001;Jequié;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;4427
23983;2918100;Jeremoabo;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;982
23984;2918209;Jiquiriçá;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;372
23985;2918308;Jitaúna;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;390
23986;2918357;João Dourado;Irecê;Feminino;2010;Entre.45.a.49;532
23987;2918407;Juazeiro;Sertão do São Francisco;Feminino;2010;Entre.45.a.49;5416
23988;2918456;Jucuruçu;Extremo Sul;Feminino;2010;Entre.45.a.49;262
23989;2918506;Jussara;Irecê;Feminino;2010;Entre.45.a.49;354
23990;2918555;Jussari;Litoral Sul;Feminino;2010;Entre.45.a.49;183
23991;2918605;Jussiape;Chapada Diamantina;Feminino;2010;Entre.45.a.49;247
23992;2918704;Lafaiete Coutinho;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;116
23993;2919058;Lagoa Real;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;334
23994;2918753;Laje;Sertão Produtivo;Feminino;2010;Entre.45.a.49;565
23995;2918803;Lajedão;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;100
23996;2918902;Lajedinho;Extremo Sul;Feminino;2010;Entre.45.a.49;100
23997;2919009;Lajedo do Tabocal;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;196
23998;2919108;Lamarão;Sisal;Feminino;2010;Entre.45.a.49;227
23999;2919157;Lapão;Irecê;Feminino;2010;Entre.45.a.49;661
24000;2919207;Lauro de Freitas;Metropolitano de Salvador;Feminino;2010;Entre.45.a.49;5100
24001;2919306;Lençóis;Chapada Diamantina;Feminino;2010;Entre.45.a.49;256
24002;2919405;Licínio de Almeida;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;350
24003;2919504;Livramento de Nossa Senhora;Sertão Produtivo;Feminino;2010;Entre.45.a.49;1144
24004;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;1240
24005;2919603;Macajuba;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;282
24006;2919702;Macarani;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;434
24007;2919801;Macaúbas;Bacia do Paramirim;Feminino;2010;Entre.45.a.49;1246
24008;2919900;Macururé;Itaparica;Feminino;2010;Entre.45.a.49;201
24009;2919926;Madre de Deus;Metropolitano de Salvador;Feminino;2010;Entre.45.a.49;584
24010;2919959;Maetinga;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;163
24011;2920007;Maiquinique;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;210
24012;2920106;Mairi;Bacia do Jacuípe;Feminino;2010;Entre.45.a.49;523
24013;2920205;Malhada;Velho Chico;Feminino;2010;Entre.45.a.49;381
24014;2920304;Malhada de Pedras;Sertão Produtivo;Feminino;2010;Entre.45.a.49;224
24015;2920403;Manoel Vitorino;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;331
24016;2920452;Mansidão;Bacia do Rio Grande;Feminino;2010;Entre.45.a.49;310
24017;2920502;Maracás;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;716
24018;2920601;Maragogipe;Recôncavo;Feminino;2010;Entre.45.a.49;1130
24019;2920700;Maraú;Litoral Sul;Feminino;2010;Entre.45.a.49;481
24020;2920809;Marcionílio Souza;Chapada Diamantina;Feminino;2010;Entre.45.a.49;235
24021;2920908;Mascote;Litoral Sul;Feminino;2010;Entre.45.a.49;379
24022;2921005;Mata de São João;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;1096
24023;2921054;Matina;Velho Chico;Feminino;2010;Entre.45.a.49;249
24024;2921104;Medeiros Neto;Extremo Sul;Feminino;2010;Entre.45.a.49;608
24025;2921203;Miguel Calmon;Piemonte da Diamantina;Feminino;2010;Entre.45.a.49;679
24026;2921302;Milagres;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;261
24027;2921401;Mirangaba;Piemonte da Diamantina;Feminino;2010;Entre.45.a.49;419
24028;2921450;Mirante;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;247
24029;2921500;Monte Santo;Sisal;Feminino;2010;Entre.45.a.49;1183
24030;2921609;Morpará;Velho Chico;Feminino;2010;Entre.45.a.49;246
24031;2921708;Morro do Chapéu;Chapada Diamantina;Feminino;2010;Entre.45.a.49;973
24032;2921807;Mortugaba;Sudoeste Baiano;Feminino;2010;Entre.45.a.49;375
24033;2921906;Mucugê;Chapada Diamantina;Feminino;2010;Entre.45.a.49;242
24034;2922003;Mucuri;Extremo Sul;Feminino;2010;Entre.45.a.49;923
24035;2922052;Mulungu do Morro;Irecê;Feminino;2010;Entre.45.a.49;293
24036;2922102;Mundo Novo;Piemonte do Paraguaçu;Feminino;2010;Entre.45.a.49;591
24037;2922201;Muniz Ferreira;Recôncavo;Feminino;2010;Entre.45.a.49;214
24038;2922250;Muquém de São Francisco;Velho Chico;Feminino;2010;Entre.45.a.49;214
24039;2922300;Muritiba;Recôncavo;Feminino;2010;Entre.45.a.49;880
24040;2922409;Mutuípe;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;575
24041;2922508;Nazaré;Recôncavo;Feminino;2010;Entre.45.a.49;814
24042;2922607;Nilo Peçanha;Baixo Sul;Feminino;2010;Entre.45.a.49;281
24043;2922656;Nordestina;Sisal;Feminino;2010;Entre.45.a.49;284
24044;2922706;Nova Canaã;Médio Sudoeste da Bahia;Feminino;2010;Entre.45.a.49;461
24045;2922730;Nova Fátima;Bacia do Jacuípe;Feminino;2010;Entre.45.a.49;240
24046;2922755;Nova Ibiá;Médio Rio de Contas;Feminino;2010;Entre.45.a.49;157
24047;2922805;Nova Itarana;Vale do Jiquiriçá;Feminino;2010;Entre.45.a.49;166
24048;2922854;Nova Redenção;Chapada Diamantina;Feminino;2010;Entre.45.a.49;178
24049;2922904;Nova Soure;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;625
24050;2923001;Nova Viçosa;Extremo Sul;Feminino;2010;Entre.45.a.49;936
24051;2923035;Novo Horizonte;Chapada Diamantina;Feminino;2010;Entre.45.a.49;274
24052;2923050;Novo Triunfo;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;403
24053;2923100;Olindina;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;611
24054;2923209;Oliveira dos Brejinhos;Velho Chico;Feminino;2010;Entre.45.a.49;559
24055;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;227
24056;2923357;Ourolândia;Piemonte da Diamantina;Feminino;2010;Entre.45.a.49;368
24057;2923407;Palmas de Monte Alto;Sertão Produtivo;Feminino;2010;Entre.45.a.49;560
24058;2923506;Palmeiras;Chapada Diamantina;Feminino;2010;Entre.45.a.49;217
24059;2923605;Paramirim;Bacia do Paramirim;Feminino;2010;Entre.45.a.49;601
24060;2923704;Paratinga;Velho Chico;Feminino;2010;Entre.45.a.49;678
24061;2923803;Paripiranga;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;718
24062;2923902;Pau Brasil;Litoral Sul;Feminino;2010;Entre.45.a.49;257
24063;2924009;Paulo Afonso;Itaparica;Feminino;2010;Entre.45.a.49;3197
24064;2924058;Pé de Serra;Bacia do Jacuípe;Feminino;2010;Entre.45.a.49;369
24065;2924108;Pedrão;Litoral Norte e Agreste Baiano;Feminino;2010;Entre.45.a.49;176
24066;2924207;Pedro Alexandre;Semiárido Nordeste II;Feminino;2010;Entre.45.a.49;355
24067;2924306;Piatã;Chapada Diamantina;Feminino;2010;Entre.45.a.49;478
