"";"Codigo.do.Municipio";"Municipios";"Territorios.de.Identidade";"Ano";"Cor";"PercentCor"
"360";2929354;"São José da Vitória";"Litoral Sul";1991;"Branca";9,3
"361";2929370;"São José do Jacuípe";"Bacia do Jacuípe";1991;"Branca";19,8
"362";2929404;"São Miguel das Matas";"Vale do Jiquiriçá";1991;"Branca";27,2
"363";2929503;"São Sebastião do Passé";"Metropolitano de Salvador";1991;"Branca";9,3
"364";2929602;"Sapeaçu";"Recôncavo";1991;"Branca";10,6
"365";2929701;"Sátiro Dias";"Litoral Norte e Agreste Baiano";1991;"Branca";9,4
"366";2929750;"Saubara";"Recôncavo";1991;"Branca";3,4
"367";2929800;"Saúde";"Piemonte da Diamantina";1991;"Branca";16,2
"368";2929909;"Seabra";"Chapada Diamantina";1991;"Branca";17,8
"369";2930006;"Sebastião Laranjeiras";"Sertão Produtivo";1991;"Branca";25,5
"370";2930105;"Senhor do Bonfim";"Piemonte Norte do Itapicuru";1991;"Branca";13,8
"371";2930204;"Sento Sé";"Sertão do São Francisco";1991;"Branca";11,5
"372";2930154;"Serra do Ramalho";"Velho Chico";1991;"Branca";12,9
"373";2930303;"Serra Dourada";"Bacia do Rio Corrente";1991;"Branca";28,7
"374";2930402;"Serra Preta";"Bacia do Jacuípe";1991;"Branca";7,6
"375";2930501;"Serrinha";"Sisal";1991;"Branca";25,2
"376";2930600;"Serrolândia";"Piemonte da Diamantina";1991;"Branca";24,8
"377";2930709;"Simões Filho";"Metropolitano de Salvador";1991;"Branca";8,8
"378";2930758;"Sítio do Mato";"Velho Chico";1991;"Branca";8,3
"379";2930766;"Sítio do Quinto";"Semiárido Nordeste II";1991;"Branca";32,8
"380";2930774;"Sobradinho";"Sertão do São Francisco";1991;"Branca";25,8
"381";2930808;"Souto Soares";"Chapada Diamantina";1991;"Branca";18,6
"382";2930907;"Tabocas do Brejo Velho";"Bacia do Rio Corrente";1991;"Branca";18,8
"383";2931004;"Tanhaçu";"Sertão Produtivo";1991;"Branca";53,5
"384";2931053;"Tanque Novo";"Sertão Produtivo";1991;"Branca";40,9
"385";2931103;"Tanquinho";"Portal do Sertão";1991;"Branca";12,1
"386";2931202;"Taperoá";"Baixo Sul";1991;"Branca";7,8
"387";2931301;"Tapiramutá";"Piemonte do Paraguaçu";1991;"Branca";17
"388";2931350;"Teixeira de Freitas";"Extremo Sul";1991;"Branca";21,4
"389";2931400;"Teodoro Sampaio";"Portal do Sertão";1991;"Branca";3,3
"390";2931509;"Teofilândia";"Sisal";1991;"Branca";12,1
"391";2931608;"Teolândia";"Baixo Sul";1991;"Branca";8,7
"392";2931707;"Terra Nova";"Portal do Sertão";1991;"Branca";1,8
"393";2931806;"Tremedal";"Sudoeste Baiano";1991;"Branca";29,4
"394";2931905;"Tucano";"Sisal";1991;"Branca";30,9
"395";2932002;"Uauá";"Sertão do São Francisco";1991;"Branca";27
"396";2932101;"Ubaíra";"Vale do Jiquiriçá";1991;"Branca";24,2
"397";2932200;"Ubaitaba";"Litoral Sul";1991;"Branca";7,8
"398";2932309;"Ubatã";"Médio Rio de Contas";1991;"Branca";17,7
"399";2932408;"Uibaí";"Irecê";1991;"Branca";30,5
"400";2932457;"Umburanas";"Piemonte da Diamantina";1991;"Branca";21,2
"401";2932507;"Una";"Litoral Sul";1991;"Branca";4,8
"402";2932606;"Urandi";"Sertão Produtivo";1991;"Branca";28,3
"403";2932705;"Uruçuca";"Litoral Sul";1991;"Branca";8,8
"404";2932804;"Utinga";"Chapada Diamantina";1991;"Branca";12,9
"405";2932903;"Valença";"Baixo Sul";1991;"Branca";16,2
"406";2933000;"Valente";"Sisal";1991;"Branca";32,4
"407";2933059;"Várzea da Roça";"Bacia do Jacuípe";1991;"Branca";39,7
"408";2933109;"Várzea do Poço";"Bacia do Jacuípe";1991;"Branca";29,1
"409";2933158;"Várzea Nova";"Piemonte da Diamantina";1991;"Branca";10,2
"410";2933174;"Varzedo";"Recôncavo";1991;"Branca";19,3
"411";2933208;"Vera Cruz";"Metropolitano de Salvador";1991;"Branca";7,5
"412";2933257;"Vereda";"Extremo Sul";1991;"Branca";24
"413";2933307;"Vitória da Conquista";"Sudoeste Baiano";1991;"Branca";29,7
"414";2933406;"Wagner";"Chapada Diamantina";1991;"Branca";11,4
"415";2933455;"Wanderley";"Bacia do Rio Grande";1991;"Branca";22,8
"416";2933505;"Wenceslau Guimarães";"Baixo Sul";1991;"Branca";8,6
"417";2933604;"Xique-Xique";"Irecê";1991;"Branca";15,4
"418";2900108;"Abaíra";"Chapada Diamantina";2000;"Branca";63,6
"419";2900207;"Abaré";"Itaparica";2000;"Branca";18
"420";2900306;"Acajutiba";"Litoral Norte e Agreste Baiano";2000;"Branca";22,3
"421";2900355;"Adustina";"Semiárido Nordeste II";2000;"Branca";39,4
"422";2900405;"Água Fria";"Portal do Sertão";2000;"Branca";9,4
"423";2900603;"Aiquara";"Médio Rio de Contas";2000;"Branca";16,2
"424";2900702;"Alagoinhas";"Litoral Norte e Agreste Baiano";2000;"Branca";19,2
"425";2900801;"Alcobaça";"Extremo Sul";2000;"Branca";17,3
"426";2900900;"Almadina";"Litoral Sul";2000;"Branca";17
"427";2901007;"Amargosa";"Vale do Jiquiriçá";2000;"Branca";24,1
"428";2901106;"Amélia Rodrigues";"Portal do Sertão";2000;"Branca";9,1
"429";2901155;"América Dourada";"Irecê";2000;"Branca";25,3
"430";2901205;"Anagé";"Sudoeste Baiano";2000;"Branca";44
"431";2901304;"Andaraí";"Chapada Diamantina";2000;"Branca";13,5
"432";2901353;"Andorinha";"Piemonte Norte do Itapicuru";2000;"Branca";24,5
"433";2901403;"Angical";"Bacia do Rio Grande";2000;"Branca";30,1
"434";2901502;"Anguera";"Portal do Sertão";2000;"Branca";11,8
"435";2901601;"Antas";"Semiárido Nordeste II";2000;"Branca";56,6
"436";2901700;"Antônio Cardoso";"Portal do Sertão";2000;"Branca";10,1
"437";2901809;"Antônio Gonçalves";"Piemonte Norte do Itapicuru";2000;"Branca";25,1
"438";2901908;"Aporá";"Litoral Norte e Agreste Baiano";2000;"Branca";22,9
"439";2901957;"Apuarema";"Médio Rio de Contas";2000;"Branca";28,2
"440";2902054;"Araçás";"Litoral Norte e Agreste Baiano";2000;"Branca";11,4
"441";2902005;"Aracatu";"Sudoeste Baiano";2000;"Branca";61,5
"442";2902104;"Araci";"Sisal";2000;"Branca";21,9
"443";2902203;"Aramari";"Litoral Norte e Agreste Baiano";2000;"Branca";6,9
"444";2902252;"Arataca";"Litoral Sul";2000;"Branca";14
"445";2902302;"Aratuípe";"Baixo Sul";2000;"Branca";9,5
"446";2902401;"Aurelino Leal";"Litoral Sul";2000;"Branca";17,1
"447";2902500;"Baianópolis";"Bacia do Rio Grande";2000;"Branca";23,4
"448";2902609;"Baixa Grande";"Bacia do Jacuípe";2000;"Branca";15,8
"449";2902658;"Banzaê";"Semiárido Nordeste II";2000;"Branca";27,1
"450";2902708;"Barra";"Velho Chico";2000;"Branca";16,4
"451";2902807;"Barra da Estiva";"Chapada Diamantina";2000;"Branca";30
"452";2902906;"Barra do Choça";"Sudoeste Baiano";2000;"Branca";30,6
"453";2903003;"Barra do Mendes";"Irecê";2000;"Branca";38,6
"454";2903102;"Barra do Rocha";"Médio Rio de Contas";2000;"Branca";12,3
"455";2903201;"Barreiras";"Bacia do Rio Grande";2000;"Branca";36,8
"456";2903235;"Barro Alto";"Irecê";2000;"Branca";36,7
"457";2903300;"Barro Preto/Lomanto Junior";"Litoral Sul";2000;"Branca";13,8
"458";2903276;"Barrocas";"Sisal";2000;"Branca";NA
"459";2903409;"Belmonte";"Costa do Descobrimento";2000;"Branca";21,7
"460";2903508;"Belo Campo";"Sudoeste Baiano";2000;"Branca";34
"461";2903607;"Biritinga";"Sisal";2000;"Branca";8,5
"462";2903706;"Boa Nova";"Médio Rio de Contas";2000;"Branca";33,4
"463";2903805;"Boa Vista do Tupim";"Piemonte do Paraguaçu";2000;"Branca";20,4
"464";2903904;"Bom Jesus da Lapa";"Velho Chico";2000;"Branca";23,4
"465";2903953;"Bom Jesus da Serra";"Sudoeste Baiano";2000;"Branca";28,6
"466";2904001;"Boninal";"Chapada Diamantina";2000;"Branca";28,9
"467";2904050;"Bonito";"Chapada Diamantina";2000;"Branca";13,6
"468";2904100;"Boquira";"Bacia do Paramirim";2000;"Branca";38,4
"469";2904209;"Botuporã";"Bacia do Paramirim";2000;"Branca";40,1
"470";2904308;"Brejões";"Vale do Jiquiriçá";2000;"Branca";25,4
"471";2904407;"Brejolândia";"Bacia do Rio Corrente";2000;"Branca";32,1
"472";2904506;"Brotas de Macaúbas";"Velho Chico";2000;"Branca";32,8
"473";2904605;"Brumado";"Sertão Produtivo";2000;"Branca";48,3
"474";2904704;"Buerarema";"Litoral Sul";2000;"Branca";27,8
"475";2904753;"Buritirama";"Bacia do Rio Grande";2000;"Branca";33,7
"476";2904803;"Caatiba";"Médio Sudoeste da Bahia";2000;"Branca";31,5
"477";2904852;"Cabaceiras do Paraguaçu";"Recôncavo";2000;"Branca";14,9
"478";2904902;"Cachoeira";"Recôncavo";2000;"Branca";11,3
"479";2905008;"Caculé";"Sertão Produtivo";2000;"Branca";43,3
"480";2905107;"Caém";"Piemonte da Diamantina";2000;"Branca";15,7
"481";2905156;"Caetanos";"Sudoeste Baiano";2000;"Branca";32,6
"482";2905206;"Caetité";"Sertão Produtivo";2000;"Branca";44,8
"483";2905305;"Cafarnaum";"Irecê";2000;"Branca";20,8
"484";2905404;"Cairu";"Baixo Sul";2000;"Branca";13,2
"485";2905503;"Caldeirão Grande";"Piemonte Norte do Itapicuru";2000;"Branca";17
"486";2905602;"Camacan";"Litoral Sul";2000;"Branca";21,7
"487";2905701;"Camaçari";"Metropolitano de Salvador";2000;"Branca";18,5
"488";2905800;"Camamu";"Baixo Sul";2000;"Branca";13
"489";2905909;"Campo Alegre de Lourdes";"Sertão do São Francisco";2000;"Branca";31,4
"490";2906006;"Campo Formoso";"Piemonte Norte do Itapicuru";2000;"Branca";30
"491";2906105;"Canápolis";"Bacia do Rio Corrente";2000;"Branca";54,9
"492";2906204;"Canarana";"Irecê";2000;"Branca";27,4
"493";2906303;"Canavieiras";"Litoral Sul";2000;"Branca";19,6
"494";2906402;"Candeal";"Sisal";2000;"Branca";15,8
"495";2906501;"Candeias";"Metropolitano de Salvador";2000;"Branca";11,6
"496";2906600;"Candiba";"Sertão Produtivo";2000;"Branca";55,1
"497";2906709;"Cândido Sales";"Sudoeste Baiano";2000;"Branca";35,6
"498";2906808;"Cansanção";"Sisal";2000;"Branca";20,8
"499";2906824;"Canudos";"Sertão do São Francisco";2000;"Branca";19,1
"500";2906857;"Capela do Alto Alegre";"Bacia do Jacuípe";2000;"Branca";35,5
"501";2906873;"Capim Grosso";"Bacia do Jacuípe";2000;"Branca";34,5
"502";2906899;"Caraíbas";"Sudoeste Baiano";2000;"Branca";35,3
"503";2906907;"Caravelas";"Extremo Sul";2000;"Branca";18,3
"504";2907004;"Cardeal da Silva";"Litoral Norte e Agreste Baiano";2000;"Branca";13,6
"505";2907103;"Carinhanha";"Velho Chico";2000;"Branca";30,2
"506";2907202;"Casa Nova";"Sertão do São Francisco";2000;"Branca";40,1
"507";2907301;"Castro Alves";"Recôncavo";2000;"Branca";17,8
"508";2907400;"Catolândia";"Bacia do Rio Grande";2000;"Branca";29,8
"509";2907509;"Catu";"Litoral Norte e Agreste Baiano";2000;"Branca";13,7
"510";2907558;"Caturama";"Bacia do Paramirim";2000;"Branca";42,2
"511";2907608;"Central";"Irecê";2000;"Branca";26,5
"512";2907707;"Chorrochó";"Itaparica";2000;"Branca";9,9
"513";2907806;"Cícero Dantas";"Semiárido Nordeste II";2000;"Branca";41,9
"514";2907905;"Cipó";"Semiárido Nordeste II";2000;"Branca";32
"515";2908002;"Coaraci";"Litoral Sul";2000;"Branca";19,8
"516";2908101;"Côcos";"Bacia do Rio Corrente";2000;"Branca";45,1
"517";2908200;"Conceição da Feira";"Portal do Sertão";2000;"Branca";11
"518";2908309;"Conceição do Almeida";"Recôncavo";2000;"Branca";14,2
"519";2908408;"Conceição do Coité";"Sisal";2000;"Branca";31,3
"520";2908507;"Conceição do Jacuípe";"Portal do Sertão";2000;"Branca";14,3
"521";2908606;"Conde";"Litoral Norte e Agreste Baiano";2000;"Branca";21,8
"522";2908705;"Condeúba";"Sudoeste Baiano";2000;"Branca";35,2
"523";2908804;"Contendas do Sincorá";"Sertão Produtivo";2000;"Branca";38,5
"524";2908903;"Coração de Maria";"Portal do Sertão";2000;"Branca";14,7
"525";2909000;"Cordeiros";"Sudoeste Baiano";2000;"Branca";38,5
"526";2909109;"Coribe";"Bacia do Rio Corrente";2000;"Branca";37,5
"527";2909208;"Coronel João Sá";"Semiárido Nordeste II";2000;"Branca";42,7
"528";2909307;"Correntina";"Bacia do Rio Corrente";2000;"Branca";32,6
"529";2909406;"Cotegipe";"Bacia do Rio Grande";2000;"Branca";25,2
"530";2909505;"Cravolândia";"Vale do Jiquiriçá";2000;"Branca";23,9
"531";2909604;"Crisópolis";"Litoral Norte e Agreste Baiano";2000;"Branca";31,2
"532";2909703;"Cristópolis";"Bacia do Rio Grande";2000;"Branca";34,9
"533";2909802;"Cruz das Almas";"Recôncavo";2000;"Branca";17,8
"534";2909901;"Curaçá";"Sertão do São Francisco";2000;"Branca";26,1
"535";2910008;"Dário Meira";"Médio Rio de Contas";2000;"Branca";20,4
"536";2910057;"Dias D'Ávila";"Metropolitano de Salvador";2000;"Branca";19,5
"537";2910107;"Dom Basílio";"Sertão Produtivo";2000;"Branca";68,9
"538";2910206;"Dom Macedo Costa";"Recôncavo";2000;"Branca";22,1
"539";2910305;"Elísio Medrado";"Vale do Jiquiriçá";2000;"Branca";29,5
"540";2910404;"Encruzilhada";"Sudoeste Baiano";2000;"Branca";12,7
"541";2910503;"Entre Rios";"Litoral Norte e Agreste Baiano";2000;"Branca";18,8
"542";2900504;"Érico Cardoso";"Bacia do Paramirim";2000;"Branca";28,6
"543";2910602;"Esplanada";"Litoral Norte e Agreste Baiano";2000;"Branca";20,6
"544";2910701;"Euclides da Cunha";"Semiárido Nordeste II";2000;"Branca";24
"545";2910727;"Eunápolis";"Costa do Descobrimento";2000;"Branca";27,4
"546";2910750;"Fátima";"Semiárido Nordeste II";2000;"Branca";38,7
"547";2910776;"Feira da Mata";"Velho Chico";2000;"Branca";29,8
"548";2910800;"Feira de Santana";"Portal do Sertão";2000;"Branca";23,4
"549";2910859;"Filadélfia";"Piemonte Norte do Itapicuru";2000;"Branca";14,3
"550";2910909;"Firmino Alves";"Médio Sudoeste da Bahia";2000;"Branca";24
"551";2911006;"Floresta Azul";"Litoral Sul";2000;"Branca";23,9
"552";2911105;"Formosa do Rio Preto";"Bacia do Rio Grande";2000;"Branca";18,5
"553";2911204;"Gandu";"Baixo Sul";2000;"Branca";22,7
"554";2911253;"Gavião";"Bacia do Jacuípe";2000;"Branca";32
"555";2911303;"Gentio do Ouro";"Irecê";2000;"Branca";37
"556";2911402;"Glória";"Itaparica";2000;"Branca";31,4
"557";2911501;"Gongogi";"Médio Rio de Contas";2000;"Branca";13,3
"558";2911600;"Governador Mangabeira";"Recôncavo";2000;"Branca";14,3
"559";2911659;"Guajeru";"Sudoeste Baiano";2000;"Branca";37,2
"560";2911709;"Guanambi";"Sertão Produtivo";2000;"Branca";40,2
"561";2911808;"Guaratinga";"Costa do Descobrimento";2000;"Branca";18,9
"562";2911857;"Heliópolis";"Semiárido Nordeste II";2000;"Branca";23,3
"563";2911907;"Iaçu";"Piemonte do Paraguaçu";2000;"Branca";22,5
"564";2912004;"Ibiassucê";"Sertão Produtivo";2000;"Branca";50,2
"565";2912103;"Ibicaraí";"Litoral Sul";2000;"Branca";21,5
"566";2912202;"Ibicoara";"Chapada Diamantina";2000;"Branca";43
"567";2912301;"Ibicuí";"Médio Sudoeste da Bahia";2000;"Branca";25
"568";2912400;"Ibipeba";"Irecê";2000;"Branca";28
"569";2912509;"Ibipitanga";"Bacia do Paramirim";2000;"Branca";59,9
"570";2912608;"Ibiquera";"Piemonte do Paraguaçu";2000;"Branca";19,8
"571";2912707;"Ibirapitanga";"Baixo Sul";2000;"Branca";17,4
"572";2912806;"Ibirapoã";"Extremo Sul";2000;"Branca";28,4
"573";2912905;"Ibirataia";"Médio Rio de Contas";2000;"Branca";15,8
"574";2913002;"Ibitiara";"Chapada Diamantina";2000;"Branca";20,1
"575";2913101;"Ibititá";"Irecê";2000;"Branca";29,8
"576";2913200;"Ibotirama";"Velho Chico";2000;"Branca";21,5
"577";2913309;"Ichu";"Sisal";2000;"Branca";37,4
"578";2913408;"Igaporã";"Velho Chico";2000;"Branca";51,4
"579";2913457;"Igrapiúna";"Baixo Sul";2000;"Branca";14,7
"580";2913507;"Iguaí";"Médio Sudoeste da Bahia";2000;"Branca";31,2
"581";2913606;"Ilhéus";"Litoral Sul";2000;"Branca";18,4
"582";2913705;"Inhambupe";"Litoral Norte e Agreste Baiano";2000;"Branca";15,3
"583";2913804;"Ipecaetá";"Portal do Sertão";2000;"Branca";22
"584";2913903;"Ipiaú";"Médio Rio de Contas";2000;"Branca";22,6
"585";2914000;"Ipirá";"Bacia do Jacuípe";2000;"Branca";25,6
"586";2914109;"Ipupiara";"Irecê";2000;"Branca";55,1
"587";2914208;"Irajuba";"Vale do Jiquiriçá";2000;"Branca";25,4
"588";2914307;"Iramaia";"Chapada Diamantina";2000;"Branca";16,3
"589";2914406;"Iraquara";"Chapada Diamantina";2000;"Branca";21,9
"590";2914505;"Irará";"Portal do Sertão";2000;"Branca";9,7
"591";2914604;"Irecê";"Irecê";2000;"Branca";34,9
"592";2914653;"Itabela";"Costa do Descobrimento";2000;"Branca";25,9
"593";2914703;"Itaberaba";"Piemonte do Paraguaçu";2000;"Branca";23,2
"594";2914802;"Itabuna";"Litoral Sul";2000;"Branca";24,9
"595";2914901;"Itacaré";"Litoral Sul";2000;"Branca";13,5
"596";2915007;"Itaeté";"Chapada Diamantina";2000;"Branca";13,2
"597";2915106;"Itagi";"Médio Rio de Contas";2000;"Branca";26,3
"598";2915205;"Itagibá";"Médio Rio de Contas";2000;"Branca";20,8
"599";2915304;"Itagimirim";"Costa do Descobrimento";2000;"Branca";20,6
"600";2915353;"Itaguaçu da Bahia";"Irecê";2000;"Branca";24,5
"601";2915403;"Itaju do Colônia";"Litoral Sul";2000;"Branca";24,5
"602";2915502;"Itajuípe";"Litoral Sul";2000;"Branca";17,3
"603";2915601;"Itamaraju";"Extremo Sul";2000;"Branca";16,6
"604";2915700;"Itamari";"Médio Rio de Contas";2000;"Branca";17,2
"605";2915809;"Itambé";"Médio Sudoeste da Bahia";2000;"Branca";29,7
"606";2915908;"Itanagra";"Litoral Norte e Agreste Baiano";2000;"Branca";10,2
"607";2916005;"Itanhém";"Extremo Sul";2000;"Branca";31,9
"608";2916104;"Itaparica";"Metropolitano de Salvador";2000;"Branca";10,1
"609";2916203;"Itapé";"Litoral Sul";2000;"Branca";16,6
"610";2916302;"Itapebi";"Costa do Descobrimento";2000;"Branca";21,4
"611";2916401;"Itapetinga";"Médio Sudoeste da Bahia";2000;"Branca";29,6
"612";2916500;"Itapicuru";"Litoral Norte e Agreste Baiano";2000;"Branca";9,6
"613";2916609;"Itapitanga";"Litoral Sul";2000;"Branca";12,7
"614";2916708;"Itaquara";"Vale do Jiquiriçá";2000;"Branca";18,2
"615";2916807;"Itarantim";"Médio Sudoeste da Bahia";2000;"Branca";30,4
"616";2916856;"Itatim";"Piemonte do Paraguaçu";2000;"Branca";23,7
"617";2916906;"Itiruçu";"Vale do Jiquiriçá";2000;"Branca";24,1
"618";2917003;"Itiúba";"Sisal";2000;"Branca";18,1
"619";2917102;"Itororó";"Médio Sudoeste da Bahia";2000;"Branca";25,1
"620";2917201;"Ituaçu";"Sertão Produtivo";2000;"Branca";55,8
"621";2917300;"Ituberá";"Baixo Sul";2000;"Branca";20,2
"622";2917334;"Iuiu";"Sertão Produtivo";2000;"Branca";26,1
"623";2917359;"Jaborandi";"Bacia do Rio Corrente";2000;"Branca";31,9
"624";2917409;"Jacaraci";"Sudoeste Baiano";2000;"Branca";50,6
"625";2917508;"Jacobina";"Piemonte da Diamantina";2000;"Branca";28,3
"626";2917607;"Jaguaquara";"Vale do Jiquiriçá";2000;"Branca";27,8
"627";2917706;"Jaguarari";"Piemonte Norte do Itapicuru";2000;"Branca";27,3
"628";2917805;"Jaguaripe";"Baixo Sul";2000;"Branca";8,4
"629";2917904;"Jandaíra";"Litoral Norte e Agreste Baiano";2000;"Branca";12,2
"630";2918001;"Jequié";"Médio Rio de Contas";2000;"Branca";28,9
"631";2918100;"Jeremoabo";"Semiárido Nordeste II";2000;"Branca";24,4
"632";2918209;"Jiquiriçá";"Vale do Jiquiriçá";2000;"Branca";27
"633";2918308;"Jitaúna";"Médio Rio de Contas";2000;"Branca";18,1
"634";2918357;"João Dourado";"Irecê";2000;"Branca";29,9
"635";2918407;"Juazeiro";"Sertão do São Francisco";2000;"Branca";27
"636";2918456;"Jucuruçu";"Extremo Sul";2000;"Branca";21
"637";2918506;"Jussara";"Irecê";2000;"Branca";26,2
"638";2918555;"Jussari";"Litoral Sul";2000;"Branca";16
"639";2918605;"Jussiape";"Chapada Diamantina";2000;"Branca";54,3
"640";2918704;"Lafayette Coutinho";"Vale do Jiquiriçá";2000;"Branca";22,2
"641";2919058;"Lagedo do Tabocal";"Vale do Jiquiriçá";2000;"Branca";34,1
"642";2918753;"Lagoa Real";"Sertão Produtivo";2000;"Branca";68,4
"643";2918803;"Laje";"Vale do Jiquiriçá";2000;"Branca";23,3
"644";2918902;"Lajedão";"Extremo Sul";2000;"Branca";28,2
"645";2919009;"Lajedinho";"Piemonte do Paraguaçu";2000;"Branca";8,5
"646";2919108;"Lamarão";"Sisal";2000;"Branca";7,8
"647";2919157;"Lapão";"Irecê";2000;"Branca";29,7
"648";2919207;"Lauro de Freitas";"Metropolitano de Salvador";2000;"Branca";21,9
"649";2919306;"Lençóis";"Chapada Diamantina";2000;"Branca";16,5
"650";2919405;"Licínio de Almeida";"Sudoeste Baiano";2000;"Branca";45,5
"651";2919504;"Livramento de N. Senhora";"Sertão Produtivo";2000;"Branca";48,9
"652";2919553;"Luís Eduardo Magalhães";"Bacia do Rio Grande";2000;"Branca";NA
"653";2919603;"Macajuba";"Piemonte do Paraguaçu";2000;"Branca";15,9
"654";2919702;"Macarani";"Médio Sudoeste da Bahia";2000;"Branca";25,3
"655";2919801;"Macaúbas";"Bacia do Paramirim";2000;"Branca";34
"656";2919900;"Macururé";"Itaparica";2000;"Branca";28,5
"657";2919926;"Madre de Deus";"Metropolitano de Salvador";2000;"Branca";9
"658";2919959;"Maetinga";"Sudoeste Baiano";2000;"Branca";28,4
"659";2920007;"Maiquinique";"Médio Sudoeste da Bahia";2000;"Branca";27,8
"660";2920106;"Mairi";"Bacia do Jacuípe";2000;"Branca";30,8
"661";2920205;"Malhada";"Velho Chico";2000;"Branca";15,8
"662";2920304;"Malhada de Pedras";"Sertão Produtivo";2000;"Branca";35,2
"663";2920403;"Manoel Vitorino";"Médio Rio de Contas";2000;"Branca";46,1
"664";2920452;"Mansidão";"Bacia do Rio Grande";2000;"Branca";7,2
"665";2920502;"Maracás";"Vale do Jiquiriçá";2000;"Branca";21,2
"666";2920601;"Maragogipe";"Recôncavo";2000;"Branca";23,4
"667";2920700;"Maraú";"Litoral Sul";2000;"Branca";22,7
"668";2920809;"Marcionílio Souza";"Chapada Diamantina";2000;"Branca";25,7
"669";2920908;"Mascote";"Litoral Sul";2000;"Branca";17,1
"670";2921005;"Mata de São João";"Metropolitano de Salvador";2000;"Branca";11,1
"671";2921054;"Matina";"Velho Chico";2000;"Branca";35,8
"672";2921104;"Medeiros Neto";"Extremo Sul";2000;"Branca";34,4
"673";2921203;"Miguel Calmon";"Piemonte da Diamantina";2000;"Branca";27,8
"674";2921302;"Milagres";"Vale do Jiquiriçá";2000;"Branca";28,4
"675";2921401;"Mirangaba";"Piemonte da Diamantina";2000;"Branca";25,1
"676";2921450;"Mirante";"Sudoeste Baiano";2000;"Branca";28,1
"677";2921500;"Monte Santo";"Sisal";2000;"Branca";31,1
"678";2921609;"Morpará";"Velho Chico";2000;"Branca";24,9
"679";2921708;"Morro do Chapéu";"Chapada Diamantina";2000;"Branca";24,3
"680";2921807;"Mortugaba";"Sudoeste Baiano";2000;"Branca";32,3
"681";2921906;"Mucugê";"Chapada Diamantina";2000;"Branca";27,5
